NF;175;9998;020718;280618;3722;1000;9.20;316;1.000;16
NF;175;9998;020718;280618;4551;1000;5.20;1361;1.000;16
NF;175;9998;020718;280618;5029;1000;4.95;420;1.000;16
NF;175;9998;020718;280618;4231;3000;2.20;1160;1.000;16
NF;175;9998;020718;280618;118;3000;1.85;241;1.000;16
NF;175;9998;020718;280618;1521;3000;1.85;243;1.000;16
NF;175;9998;020718;280618;5305;3000;1.90;282;1.000;16
NF;175;9998;020718;280618;164;1000;10.00;379;1.000;16
NF;175;9998;020718;280618;167;1000;11.00;385;1.000;16
NF;175;9998;020718;280618;5709;1000;12.00;362;1.000;16
NF;175;9998;020718;280618;5861;1000;4.95;443;1.000;16
NF;175;9998;020718;280618;5863;1000;4.95;447;1.000;16
NF;175;9998;020718;280618;1359;10000;1.60;233;1.000;16
NF;175;9998;020718;280618;1361;6000;1.80;235;1.000;16
NF;175;9998;020718;280618;5332;3000;5.40;7410;1.000;16
NF;175;9998;020718;280618;630;1000;2.20;4012;5.000;16
NF;270;9998;020718;260618;1163;1000;1.65;532;25.000;10
NF;270;9998;020718;260618;4849;3000;0.32;537;120.000;10
NF;270;9998;020718;260618;864;2000;0.68;539;60.000;10
NF;270;9998;020718;260618;867;1000;1.95;597;15.000;10
NF;270;9998;020718;260618;4343;1000;0.70;3594;80.000;10
NF;270;9998;020718;260618;5327;1000;0.75;3637;72.000;10
NF;270;9998;020718;260618;5544;1000;0.65;3731;104.000;10
NF;270;9998;020718;260618;5787;1000;0.90;3774;60.000;10
NF;270;9998;020718;260618;5407;3000;0.85;30526;50.000;10
NF;270;9998;020718;260618;5614;1000;0.50;83605;90.000;10
